County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP
Montgomery,Ohio,332,12.0,10,0,3.0%,0,0,39.75468776,-84.29097551,2020-05-06 22:20 EDT,39,113
Columbiana,Ohio,297,10.0,29,1,9.8%,0,0,40.76856034,-80.77736999999998,2020-05-06 22:20 EDT,39,029
Portage,Ohio,262,11.0,46,3,17.6%,0,0,41.16769121,-81.197434,2020-05-06 22:20 EDT,39,133
Wood,Ohio,210,17.0,27,0,12.9%,0,0,41.36181919,-83.62298935,2020-05-06 22:20 EDT,39,173
Belmont,Ohio,201,27.0,7,0,3.5%,12,0,40.02955,-81.03891,2020-05-06 22:20 EDT,39,013
Delaware,Ohio,190,11.0,4,0,2.1%,0,0,40.27842038,-83.00497693,2020-05-06 22:20 EDT,39,041
Medina,Ohio,184,9.0,16,0,8.7%,0,0,41.14042,-81.86402,2020-05-06 22:20 EDT,39,103
Geauga,Ohio,181,12.0,19,3,10.5%,0,0,41.49954507,-81.17858376,2020-05-06 22:20 EDT,39,055
Lake,Ohio,180,7.0,8,0,4.4%,0,0,41.69640842,-81.23731889,2020-05-06 22:20 EDT,39,085
Warren,Ohio,179,7.0,12,0,6.7%,0,0,39.42756349,-84.16668839,2020-05-06 22:20 EDT,39,165
Wayne,Ohio,173,12.0,36,3,20.8%,0,0,40.8288312390001,-81.8880220779999,2020-05-06 22:20 EDT,39,169
Ashtabula,Ohio,165,16.0,17,0,10.3%,0,0,41.70741071,-80.74821492,2020-05-06 22:20 EDT,39,007
Fairfield,Ohio,158,6.0,3,0,1.9%,25,0,39.75160112,-82.63054367,2020-05-06 22:20 EDT,39,045
Miami,Ohio,144,0.0,27,0,18.8%,0,0,40.05344879,-84.22890719,2020-05-06 22:20 EDT,39,109
Tuscarawas,Ohio,144,18.0,1,1,0.7%,17,0,40.39758,-81.40727,2020-05-06 22:20 EDT,39,157
Allen,Ohio,139,6.0,28,3,20.1%,0,0,40.771509752,-84.105801653,2020-05-06 22:20 EDT,39,003
Licking,Ohio,137,7.0,7,0,5.1%,31,0,40.09168119,-82.48310277,2020-05-06 22:20 EDT,39,089
Clermont,Ohio,110,7.0,3,0,2.7%,0,0,39.04799835,-84.1518028,2020-05-06 22:20 EDT,39,025
Washington,Ohio,106,3.0,16,1,15.1%,0,0,39.45556814,-81.49549442,2020-05-06 22:20 EDT,39,167
Richland,Ohio,92,2.0,2,0,2.2%,14,0,40.77469823,-82.53644023,2020-05-06 22:20 EDT,39,139
Morrow,Ohio,83,8.0,1,0,1.2%,0,0,40.5240581580001,-82.79397982099991,2020-05-06 22:20 EDT,39,117
Darke,Ohio,79,2.0,14,0,17.7%,0,0,40.13323815,-84.61936159,2020-05-06 22:20 EDT,39,037
Madison,Ohio,73,2.0,3,0,4.1%,0,0,39.89409076,-83.40016714,2020-05-06 22:20 EDT,39,097
Clark,Ohio,71,1.0,2,0,2.8%,0,0,39.91665401,-83.78374972,2020-05-06 22:20 EDT,39,023
Erie,Ohio,71,11.0,3,0,4.2%,0,0,41.36363327,-82.61924446,2020-05-06 22:20 EDT,39,043
Putnam,Ohio,71,0.0,12,2,16.9%,0,0,41.022074993000004,-84.1317193249999,2020-05-06 22:20 EDT,39,137
Crawford,Ohio,60,4.0,1,0,1.7%,11,0,40.85077096,-82.91976902,2020-05-06 22:20 EDT,39,033
Greene,Ohio,50,1.0,5,0,10.0%,0,0,39.69153624,-83.88995224,2020-05-06 22:20 EDT,39,057
Jefferson,Ohio,48,3.0,2,1,4.2%,6,0,40.3849903770001,-80.761735896,2020-05-06 22:20 EDT,39,081
Ottawa,Ohio,44,4.0,2,1,4.5%,0,0,41.537714387,-83.146063402,2020-05-06 22:20 EDT,39,123
Mercer,Ohio,42,9.0,1,0,2.4%,4,0,40.539984406,-84.62935950799991,2020-05-06 22:20 EDT,39,107
Ross,Ohio,42,1.0,1,0,2.4%,0,0,39.3376297500001,-83.056999687,2020-05-06 22:20 EDT,39,141
Williams,Ohio,42,1.0,1,0,2.4%,0,0,41.560279044,-84.588124685,2020-05-06 22:20 EDT,39,171
Sandusky,Ohio,40,4.0,7,0,17.5%,0,0,41.3562907,-83.14622536,2020-05-06 22:20 EDT,39,143
Hancock,Ohio,39,0.0,1,0,2.6%,0,0,41.00198273,-83.66654457,2020-05-06 22:20 EDT,39,063
Auglaize,Ohio,36,1.0,3,0,8.3%,0,0,40.56090190200009,-84.221740056,2020-05-06 22:20 EDT,39,011
Huron,Ohio,34,2.0,1,0,2.9%,8,0,41.14620646,-82.59834972,2020-05-06 22:20 EDT,39,077
Clinton,Ohio,31,0.0,0,0,0.0%,0,0,39.41497156,-83.80848314,2020-05-06 22:20 EDT,39,027
Fulton,Ohio,30,4.0,0,0,0.0%,0,0,41.6018012480001,-84.1300715799999,2020-05-06 22:20 EDT,39,051
Shelby,Ohio,30,0.0,1,0,3.3%,12,0,40.3315790990001,-84.20479591299991,2020-05-06 22:20 EDT,39,149
Preble,Ohio,27,0.0,1,0,3.7%,0,0,39.741540145,-84.6479642899999,2020-05-06 22:20 EDT,39,135
Union,Ohio,26,1.0,0,0,0.0%,0,0,40.2994141,-83.37163687,2020-05-06 22:20 EDT,39,159
Hardin,Ohio,26,0.0,0,0,0.0%,0,0,40.661520683,-83.659440395,2020-05-06 22:20 EDT,39,065
Lawrence,Ohio,24,0.0,0,0,0.0%,0,0,38.5989115040001,-82.536721911,2020-05-06 22:20 EDT,39,087
Wyandot,Ohio,24,0.0,2,0,8.3%,0,0,40.8423240450001,-83.30440042399991,2020-05-06 22:20 EDT,39,175
Muskingum,Ohio,22,4.0,0,0,0.0%,0,0,39.965391845999996,-81.944386901,2020-05-06 22:20 EDT,39,119
Carroll,Ohio,21,0.0,1,0,4.8%,0,0,40.57958927,-81.08975237,2020-05-06 22:20 EDT,39,019
Defiance,Ohio,21,1.0,1,0,4.8%,0,0,41.32391395,-84.49049983,2020-05-06 22:20 EDT,39,039
Fayette,Ohio,21,1.0,0,0,0.0%,0,0,39.5598451280001,-83.45609758599991,2020-05-06 22:20 EDT,39,047
Knox,Ohio,20,1.0,1,0,5.0%,0,0,40.39871647,-82.42155219,2020-05-06 22:20 EDT,39,083
Guernsey,Ohio,20,1.0,0,0,0.0%,0,0,40.0520370890001,-81.4942100759999,2020-05-06 22:20 EDT,39,059
Hocking,Ohio,20,1.0,1,0,5.0%,0,0,39.496946560000026,-82.47914929499996,2020-05-06 22:20 EDT,39,073
Logan,Ohio,19,0.0,0,0,0.0%,0,0,40.38848354,-83.76580216,2020-05-06 22:20 EDT,39,091
Coshocton,Ohio,17,0.0,0,0,0.0%,9,0,40.301617799999995,-81.92001377,2020-05-06 22:20 EDT,39,031
Champaign,Ohio,15,1.0,1,0,6.7%,0,0,40.13762049,-83.76951052,2020-05-06 22:20 EDT,39,021
Seneca,Ohio,14,0.0,1,0,7.1%,5,0,41.12385416,-83.12772481,2020-05-06 22:20 EDT,39,147
Brown,Ohio,13,1.0,1,0,7.7%,0,0,38.934663352,-83.8673669029999,2020-05-06 22:20 EDT,39,015
Perry,Ohio,13,0.0,1,0,7.7%,3,0,39.7370696940001,-82.236122506,2020-05-06 22:20 EDT,39,127
Scioto,Ohio,13,1.0,0,0,0.0%,0,0,38.8043180660001,-82.9928088569999,2020-05-06 22:20 EDT,39,145
Ashland,Ohio,12,3.0,0,0,0.0%,0,0,40.84598539,-82.27068220000002,2020-05-06 22:20 EDT,39,005
Highland,Ohio,11,0.0,1,0,9.1%,4,0,39.18470278,-83.60097509,2020-05-06 22:20 EDT,39,071
Paulding,Ohio,8,0.0,0,0,0.0%,0,0,41.11660032800009,-84.5802008319999,2020-05-06 22:20 EDT,39,125
Vinton,Ohio,8,2.0,0,0,0.0%,0,0,39.25092261800006,-82.48528640399995,2020-05-06 22:20 EDT,39,163
Jackson,Ohio,7,2.0,0,0,0.0%,0,0,39.01966171,-82.61846108600001,2020-05-06 22:20 EDT,39,079
Gallia,Ohio,6,0.0,1,0,16.7%,0,0,38.82495915,-82.31741640000001,2020-05-06 22:20 EDT,39,053
Holmes,Ohio,6,0.0,1,0,16.7%,0,0,40.561191545999996,-81.9293395869999,2020-05-06 22:20 EDT,39,075
Henry,Ohio,6,1.0,0,0,0.0%,0,0,41.3338951000001,-84.0682300619999,2020-05-06 22:20 EDT,39,069
Noble,Ohio,6,1.0,0,0,0.0%,0,0,39.7659013620001,-81.45553802599991,2020-05-06 22:20 EDT,39,121
Harrison,Ohio,6,0.0,0,0,0.0%,0,0,40.29381405500004,-81.09109453899998,2020-05-06 22:20 EDT,39,067
Adams,Ohio,5,0.0,0,0,0.0%,3,0,38.84585816500004,-83.47208770799996,2020-05-06 22:20 EDT,39,001
Morgan,Ohio,5,0.0,0,0,0.0%,0,0,39.62028353,-81.85268895199991,2020-05-06 22:20 EDT,39,115
Athens,Ohio,4,0.0,1,0,25.0%,0,0,39.333676938,-82.045287126,2020-05-06 22:20 EDT,39,009
Pike,Ohio,4,1.0,0,0,0.0%,0,0,39.077386854000004,-83.0669745989999,2020-05-06 22:20 EDT,39,131
Monroe,Ohio,4,0.0,0,0,0.0%,0,0,39.727442855999996,-81.083415964,2020-05-06 22:20 EDT,39,111
Van Wert,Ohio,3,0.0,0,0,0.0%,2,0,40.86963,-84.58003000000002,2020-05-06 22:20 EDT,39,161
Meigs,Ohio,3,0.0,0,0,0.0%,0,0,39.0825927120001,-82.023695115,2020-05-06 22:20 EDT,39,105
Fairfax,Virginia,4834,219.0,201,0,4.2%,0,0,38.84179,-77.30887,2020-05-06 22:20 EDT,51,059
Prince William,Virginia,2223,77.0,33,0,1.5%,0,0,38.7024474,-77.4800235,2020-05-06 22:20 EDT,51,153
Arlington,Virginia,1169,30.0,49,0,4.2%,0,0,38.8905,-77.08629,2020-05-06 22:20 EDT,51,013
Loudoun,Virginia,998,37.0,24,0,2.4%,0,0,39.09069908,-77.63564793,2020-05-06 22:20 EDT,51,107
Henrico,Virginia,985,21.0,106,0,10.8%,0,0,37.5059,-77.3324,2020-05-06 22:20 EDT,51,087
Chesterfield,Virginia,646,45.0,25,0,3.9%,0,0,37.377559999999995,-77.50816999999998,2020-05-06 22:20 EDT,51,041
Accomack,Virginia,429,4.0,7,0,1.6%,0,0,37.76287263,-75.65193639,2020-05-06 22:20 EDT,51,001
Stafford,Virginia,308,20.0,2,0,0.6%,0,0,38.42346,-77.40816,2020-05-06 22:20 EDT,51,179
Rockingham,Virginia,282,13.0,1,0,0.4%,0,0,38.51222637,-78.87590319,2020-05-06 22:20 EDT,51,165
Spotsylvania,Virginia,206,11.0,4,0,1.9%,0,0,38.20174,-77.58855,2020-05-06 22:20 EDT,51,177
Culpeper,Virginia,201,5.0,3,0,1.5%,0,0,38.48605844,-77.95596055,2020-05-06 22:20 EDT,51,047
Buckingham,Virginia,171,34.0,0,0,0.0%,0,0,37.5718906190001,-78.528779808,2020-05-06 22:20 EDT,51,029
James City,Virginia,166,-1.0,14,0,8.4%,0,0,37.31327387,-76.77335259,2020-05-06 22:20 EDT,51,095
Shenandoah,Virginia,165,16.0,3,0,1.8%,0,0,38.8584074090001,-78.570454501,2020-05-06 22:20 EDT,51,171
Fauquier,Virginia,147,7.0,3,0,2.0%,0,0,38.7385265400001,-77.809168031,2020-05-06 22:20 EDT,51,061
Hanover,Virginia,145,4.0,13,0,9.0%,0,0,37.768809999999995,-77.37109,2020-05-06 22:20 EDT,51,085
Richmond,Virginia,143,-2.0,1,0,0.7%,0,0,37.936960352,-76.7296068639999,2020-05-06 22:20 EDT,51,159
Northampton,Virginia,140,1.0,1,0,0.7%,0,0,37.351710895,-75.9033495859999,2020-05-06 22:20 EDT,51,131
Frederick,Virginia,132,6.0,1,0,0.8%,0,0,39.204587276999995,-78.262592388,2020-05-06 22:20 EDT,51,069
Southampton,Virginia,128,1.0,1,0,0.8%,0,0,36.7202932240001,-77.105844163,2020-05-06 22:20 EDT,51,175
Page,Virginia,113,0.0,5,0,4.4%,0,0,38.6200573040001,-78.48426931599991,2020-05-06 22:20 EDT,51,139
Albemarle,Virginia,110,0.0,4,0,3.6%,0,0,38.02284365,-78.55658355,2020-05-06 22:20 EDT,51,003
Mecklenburg,Virginia,106,0.0,10,0,9.4%,0,0,36.68677701,-78.3594444,2020-05-06 22:20 EDT,51,117
Isle of Wight,Virginia,100,1.0,3,0,3.0%,0,0,36.90815,-76.70794000000002,2020-05-06 22:20 EDT,51,093
Goochland,Virginia,80,0.0,5,0,6.2%,0,0,37.72201887,-77.91622239,2020-05-06 22:20 EDT,51,075
Fluvanna,Virginia,76,0.0,6,0,7.9%,0,0,37.84178343,-78.27782392,2020-05-06 22:20 EDT,51,065
Warren,Virginia,68,5.0,0,0,0.0%,0,0,38.908691839,-78.207426235,2020-05-06 22:20 EDT,51,187
Montgomery,Virginia,61,2.0,1,0,1.6%,0,0,37.174196695,-80.3871977009999,2020-05-06 22:20 EDT,51,121
Prince Edward,Virginia,58,3.0,2,0,3.4%,0,0,37.22429738,-78.44105653,2020-05-06 22:20 EDT,51,147
Roanoke,Virginia,57,0.0,0,0,0.0%,0,0,37.20889549,-80.05082,2020-05-06 22:20 EDT,51,161
Louisa,Virginia,50,1.0,0,0,0.0%,0,0,37.9781295,-77.96296193,2020-05-06 22:20 EDT,51,109
York,Virginia,48,1.0,1,0,2.1%,0,0,37.24188617,-76.55913612,2020-05-06 22:20 EDT,51,199
Augusta,Virginia,47,0.0,1,0,2.1%,0,0,38.1644512450001,-79.13389605899991,2020-05-06 22:20 EDT,51,015
Greensville,Virginia,41,0.0,7,0,17.1%,0,0,36.675769318,-77.559602118,2020-05-06 22:20 EDT,51,081
Orange,Virginia,41,2.0,0,0,0.0%,0,0,38.24621838,-78.01367978,2020-05-06 22:20 EDT,51,137
Prince George,Virginia,40,0.0,0,0,0.0%,0,0,37.2208600000001,-77.28673,2020-05-06 22:20 EDT,51,149
Washington,Virginia,40,1.0,3,0,7.5%,0,0,36.724286405,-81.960183633,2020-05-06 22:20 EDT,51,191
Bedford,Virginia,36,1.0,0,0,0.0%,0,0,37.315168799999995,-79.52419629,2020-05-06 22:20 EDT,51,019
King George,Virginia,36,1.0,4,0,11.1%,0,0,38.26802,-77.18348,2020-05-06 22:20 EDT,51,099
Caroline,Virginia,34,2.0,1,0,2.9%,0,0,38.026767577,-77.34725811399991,2020-05-06 22:20 EDT,51,033
Sussex,Virginia,32,0.0,1,0,3.1%,0,0,36.9216113960001,-77.261899034,2020-05-06 22:20 EDT,51,183
Westmoreland,Virginia,30,-1.0,0,0,0.0%,0,0,38.111459833000005,-76.801378362,2020-05-06 22:20 EDT,51,193
Botetourt,Virginia,29,1.0,3,0,10.3%,0,0,37.55715182,-79.81229351,2020-05-06 22:20 EDT,51,023
Gloucester,Virginia,26,-1.0,1,0,3.8%,0,0,37.41114259,-76.53781434,2020-05-06 22:20 EDT,51,073
New Kent,Virginia,26,0.0,1,0,3.8%,0,0,37.5180500000001,-76.97829,2020-05-06 22:20 EDT,51,127
Dinwiddie,Virginia,25,2.0,0,0,0.0%,0,0,37.0759007840001,-77.632228895,2020-05-06 22:20 EDT,51,053
Franklin,Virginia,23,0.0,0,0,0.0%,0,0,36.9919569,-79.88091432,2020-05-06 22:20 EDT,51,067
Wise,Virginia,22,0.0,1,0,4.5%,0,0,36.975137497,-82.6212202839999,2020-05-06 22:20 EDT,51,195
Appomattox,Virginia,21,0.0,0,0,0.0%,0,0,37.372364399,-78.812231227,2020-05-06 22:20 EDT,51,011
Carroll,Virginia,19,0.0,0,0,0.0%,0,0,36.731567624,-80.733959998,2020-05-06 22:20 EDT,51,035
Henry,Virginia,19,0.0,1,0,5.3%,0,0,36.684694458,-79.981205,2020-05-06 22:20 EDT,51,089
Amelia,Virginia,18,2.0,1,0,5.6%,0,0,37.3360874050001,-77.9763219439999,2020-05-06 22:20 EDT,51,007
Halifax,Virginia,18,-1.0,0,0,0.0%,0,0,36.76698983,-78.93652088,2020-05-06 22:20 EDT,51,083
Charles City,Virginia,17,0.0,1,0,5.9%,0,0,37.34197,-77.0725,2020-05-06 22:20 EDT,51,036
Madison,Virginia,17,1.0,1,0,5.9%,0,0,32.6096,-90.01833,2020-05-06 22:20 EDT,51,113
Essex,Virginia,17,1.0,0,0,0.0%,0,0,37.939045085,-76.94085033,2020-05-06 22:20 EDT,51,057
Pittsylvania,Virginia,16,1.0,1,0,6.2%,0,0,36.821367691999995,-79.397110434,2020-05-06 22:20 EDT,51,143
Buchanan,Virginia,16,0.0,0,0,0.0%,0,0,37.266658936999995,-82.0360434729999,2020-05-06 22:20 EDT,51,027
Amherst,Virginia,15,1.0,0,0,0.0%,0,0,37.60480918,-79.14511364,2020-05-06 22:20 EDT,51,009
Brunswick,Virginia,15,0.0,0,0,0.0%,0,0,36.7647074390001,-77.85898607,2020-05-06 22:20 EDT,51,025
Powhatan,Virginia,15,0.0,0,0,0.0%,0,0,37.55056893400009,-77.9149465799999,2020-05-06 22:20 EDT,51,145
Nottoway,Virginia,14,0.0,0,0,0.0%,0,0,37.1430769450001,-78.051216123,2020-05-06 22:20 EDT,51,135
Campbell,Virginia,13,0.0,0,0,0.0%,0,0,37.2055836270001,-79.096406657,2020-05-06 22:20 EDT,51,031
Greene,Virginia,13,1.0,1,0,7.7%,0,0,38.297887421,-78.466860256,2020-05-06 22:20 EDT,51,079
Smyth,Virginia,13,0.0,0,0,0.0%,0,0,36.8438957860001,-81.537050458,2020-05-06 22:20 EDT,51,173
Wythe,Virginia,12,0.0,1,0,8.3%,0,0,36.9171446120001,-81.078608708,2020-05-06 22:20 EDT,51,197
Cumberland,Virginia,12,0.0,0,0,0.0%,0,0,37.5124625550001,-78.244706127,2020-05-06 22:20 EDT,51,049
Clarke,Virginia,12,2.0,0,0,0.0%,0,0,39.1122657110001,-77.996642838,2020-05-06 22:20 EDT,51,043
Charlotte,Virginia,11,1.0,0,0,0.0%,0,0,37.01172681,-78.661614319,2020-05-06 22:20 EDT,51,037
King William,Virginia,10,1.0,1,0,10.0%,0,0,37.6871000000001,-77.0158,2020-05-06 22:20 EDT,51,101
Lee,Virginia,10,0.0,0,0,0.0%,0,0,36.70537247,-83.12849892,2020-05-06 22:20 EDT,51,105
Nelson,Virginia,9,0.0,0,0,0.0%,0,0,37.78741142,-78.88659756,2020-05-06 22:20 EDT,51,125
Northumberland,Virginia,9,0.0,0,0,0.0%,0,0,37.888602033000005,-76.420226043,2020-05-06 22:20 EDT,51,133
Pulaski,Virginia,9,0.0,0,0,0.0%,0,0,37.063536356,-80.714038094,2020-05-06 22:20 EDT,51,155
Rockbridge,Virginia,8,1.0,0,0,0.0%,0,0,37.81456911,-79.44756207,2020-05-06 22:20 EDT,51,163
Scott,Virginia,7,0.0,1,0,14.3%,0,0,36.714164585,-82.602957516,2020-05-06 22:20 EDT,51,169
Middlesex,Virginia,7,0.0,0,0,0.0%,0,0,37.63345529700009,-76.5514628219999,2020-05-06 22:20 EDT,51,119
Alleghany,Virginia,6,0.0,0,0,0.0%,0,0,37.7877270210001,-80.006711678,2020-05-06 22:20 EDT,51,005
Tazewell,Virginia,6,0.0,0,0,0.0%,0,0,37.1249938380001,-81.5606122019999,2020-05-06 22:20 EDT,51,185
Rappahannock,Virginia,6,0.0,0,0,0.0%,0,0,38.684548298,-78.15922291300001,2020-05-06 22:20 EDT,51,157
Lancaster,Virginia,5,0.0,0,0,0.0%,0,0,37.7201431840001,-76.467445809,2020-05-06 22:20 EDT,51,103
Grayson,Virginia,5,1.0,0,0,0.0%,0,0,36.656606325,-81.22501875599991,2020-05-06 22:20 EDT,51,077
Russell,Virginia,5,0.0,0,0,0.0%,0,0,36.9337150900001,-82.095649401,2020-05-06 22:20 EDT,51,167
Mathews,Virginia,4,0.0,0,0,0.0%,0,0,37.4392732150001,-76.34544721,2020-05-06 22:20 EDT,51,115
Surry,Virginia,4,0.0,1,0,25.0%,0,0,37.116797287,-76.888396943,2020-05-06 22:20 EDT,51,181
Giles,Virginia,4,0.0,0,0,0.0%,0,0,37.3140415240001,-80.70365053599991,2020-05-06 22:20 EDT,51,071
Lunenburg,Virginia,4,0.0,0,0,0.0%,0,0,36.946212707,-78.24053520300001,2020-05-06 22:20 EDT,51,111
Craig,Virginia,4,1.0,0,0,0.0%,0,0,37.481302123,-80.212190163,2020-05-06 22:20 EDT,51,045
King and Queen,Virginia,3,0.0,0,0,0.0%,0,0,37.718683422,-76.895334691,2020-05-06 22:20 EDT,51,097
Floyd,Virginia,3,0.0,0,0,0.0%,0,0,36.9315205660001,-80.36251257399991,2020-05-06 22:20 EDT,51,063
Highland,Virginia,2,0.0,0,0,0.0%,0,0,38.362282881999995,-79.568554268,2020-05-06 22:20 EDT,51,091
Patrick,Virginia,2,0.0,0,0,0.0%,0,0,36.6784100520001,-80.284169578,2020-05-06 22:20 EDT,51,141
Bath,Virginia,0,0.0,0,0,nan%,0,0,38.058626135,-79.741197907,2020-05-06 22:20 EDT,51,017
Bland,Virginia,0,0.0,0,0,nan%,0,0,37.134094318,-81.1302116689999,2020-05-06 22:20 EDT,51,021
Dickenson,Virginia,0,0.0,0,0,nan%,0,0,37.1256394150001,-82.35024660100001,2020-05-06 22:20 EDT,51,051
Denver,Colorado,3674,246.0,195,7,5.3%,370,0,39.74001,-104.99202,2020-05-06 22:20 EDT,08,031
Arapahoe,Colorado,2977,219.0,167,2,5.6%,0,0,39.64976719,-104.33920440000001,2020-05-06 22:20 EDT,08,005
Weld,Colorado,1988,91.0,109,2,5.5%,0,0,40.55477273,-104.3924353,2020-05-06 22:20 EDT,08,123
Adams,Colorado,1952,137.0,75,3,3.8%,0,0,39.87375914,-104.3366349,2020-05-06 22:20 EDT,08,001
Jefferson,Colorado,1507,76.0,87,0,5.8%,0,0,39.58643164,-105.25040220000001,2020-05-06 22:20 EDT,08,059
El Paso,Colorado,1055,50.0,77,0,7.3%,0,0,38.83212691,-104.5255141,2020-05-06 22:20 EDT,08,041
Boulder,Colorado,700,21.0,46,0,6.6%,157,0,40.01574,-105.27923999999999,2020-05-06 22:20 EDT,08,013
Douglas,Colorado,556,25.0,25,2,4.5%,0,0,39.32966642,-104.9295706,2020-05-06 22:20 EDT,08,035
Eagle,Colorado,552,0.0,7,0,1.3%,0,0,39.65565,-106.82788000000001,2020-05-06 22:20 EDT,08,037
Morgan,Colorado,439,26.0,21,0,4.8%,0,0,40.26249779,-103.8101324,2020-05-06 22:20 EDT,08,087
Larimer,Colorado,415,20.0,18,0,4.3%,0,0,40.66645245,-105.46093629999999,2020-05-06 22:20 EDT,08,069
Logan,Colorado,295,4.0,2,1,0.7%,0,0,40.72456684,-103.110263,2020-05-06 22:20 EDT,08,075
Broomfield,Colorado,180,13.0,16,0,8.9%,0,0,39.93598,-105.0527,2020-05-06 22:20 EDT,08,014
Gunnison,Colorado,172,4.0,6,1,3.5%,0,0,38.54526,-106.92692,2020-05-06 22:20 EDT,08,051
Pueblo,Colorado,161,3.0,11,0,6.8%,0,0,38.26375,-104.61251999999999,2020-05-06 22:20 EDT,08,101
Summit,Colorado,155,11.0,1,0,0.6%,0,0,39.6341694,-106.1163607,2020-05-06 22:20 EDT,08,117
Montrose,Colorado,110,4.0,11,0,10.0%,0,0,38.40213969,-108.2692408,2020-05-06 22:20 EDT,08,085
Garfield,Colorado,99,2.0,2,0,2.0%,0,0,39.59922654,-107.90400190000001,2020-05-06 22:20 EDT,08,045
Chaffee,Colorado,68,1.0,16,0,23.5%,0,0,38.74685876,-106.19401570000001,2020-05-06 22:20 EDT,08,015
La Plata,Colorado,63,0.0,0,0,0.0%,0,0,37.400040000000004,-108.06347,2020-05-06 22:20 EDT,08,067
Routt,Colorado,58,2.0,6,0,10.3%,0,0,40.48499792,-106.9912189,2020-05-06 22:20 EDT,08,107
Pitkin,Colorado,53,2.0,2,0,3.8%,0,0,39.21712515,-106.9167355,2020-05-06 22:20 EDT,08,097
Delta,Colorado,52,1.0,1,0,1.9%,0,0,38.86134148,-107.8627986,2020-05-06 22:20 EDT,08,029
Mesa,Colorado,50,3.0,0,0,0.0%,40,0,39.16616,-108.13888999999999,2020-05-06 22:20 EDT,08,077
Elbert,Colorado,37,5.0,1,0,2.7%,0,0,39.28657713,-104.13584759999999,2020-05-06 22:20 EDT,08,039
Teller,Colorado,30,2.0,2,0,6.7%,0,0,38.88211999,-105.16178500000001,2020-05-06 22:20 EDT,08,119
Kit Carson,Colorado,24,3.0,2,0,8.3%,0,0,38.7650800000001,-102.79524,2020-05-06 22:20 EDT,08,063
Alamosa,Colorado,22,8.0,2,0,9.1%,0,0,37.5729021710001,-105.788301606,2020-05-06 22:20 EDT,08,003
Fremont,Colorado,22,0.0,0,0,0.0%,0,0,38.47295719,-105.4395467,2020-05-06 22:20 EDT,08,043
Lake,Colorado,21,0.0,0,0,0.0%,0,0,39.202324755999996,-106.34476971,2020-05-06 22:20 EDT,08,065
San Miguel,Colorado,20,0.0,0,0,0.0%,0,0,37.10437,-104.39151,2020-05-06 22:20 EDT,08,113
Montezuma,Colorado,19,1.0,2,0,10.5%,0,0,37.338432835999996,-108.59679448700001,2020-05-06 22:20 EDT,08,083
Park,Colorado,15,1.0,0,0,0.0%,0,0,39.11926199,-105.71712439999999,2020-05-06 22:20 EDT,08,093
Clear Creek,Colorado,13,0.0,1,0,7.7%,0,0,39.68905313,-105.6443322,2020-05-06 22:20 EDT,08,019
Baca,Colorado,12,0.0,0,0,0.0%,0,0,37.3191717870001,-102.56045772,2020-05-06 22:20 EDT,08,009
Otero,Colorado,10,0.0,1,0,10.0%,0,0,37.902766151,-103.716440329,2020-05-06 22:20 EDT,08,089
Washington,Colorado,9,1.0,0,0,0.0%,0,0,39.971034445,-103.201237889,2020-05-06 22:20 EDT,08,121
Yuma,Colorado,9,0.0,0,0,0.0%,0,0,40.00288428,-102.424228,2020-05-06 22:20 EDT,08,125
Archuleta,Colorado,8,0.0,0,0,0.0%,0,0,37.193550912,-107.04835811,2020-05-06 22:20 EDT,08,007
Prowers,Colorado,8,7.0,0,0,0.0%,0,0,37.9551734070001,-102.39335443700001,2020-05-06 22:20 EDT,08,099
Rio Grande,Colorado,7,0.0,0,0,0.0%,0,0,37.5825885290001,-106.38326809700001,2020-05-06 22:20 EDT,08,105
Moffat,Colorado,6,0.0,0,0,0.0%,0,0,40.6183836820001,-108.20730233299999,2020-05-06 22:20 EDT,08,081
Grand,Colorado,5,0.0,0,0,0.0%,0,0,40.10263738,-106.1182838,2020-05-06 22:20 EDT,08,049
Ouray,Colorado,5,0.0,1,0,20.0%,0,0,38.15545394300009,-107.76909940200001,2020-05-06 22:20 EDT,08,091
Crowley,Colorado,4,0.0,1,0,25.0%,0,0,38.32668857,-103.7847985,2020-05-06 22:20 EDT,08,025
Las Animas,Colorado,4,1.0,0,0,0.0%,0,0,38.06746,-103.21996,2020-05-06 22:20 EDT,08,071
Costilla,Colorado,3,0.0,0,0,0.0%,0,0,37.2780796480001,-105.42818250799999,2020-05-06 22:20 EDT,08,023
Hinsdale,Colorado,3,0.0,0,0,0.0%,0,0,37.82134848,-107.3001915,2020-05-06 22:20 EDT,08,053
Lincoln,Colorado,3,0.0,0,0,0.0%,0,0,38.988040455,-103.513950906,2020-05-06 22:20 EDT,08,073
Saguache,Colorado,3,0.0,0,0,0.0%,0,0,38.080552772,-106.28149059399999,2020-05-06 22:20 EDT,08,109
Huerfano,Colorado,2,0.0,0,0,0.0%,0,0,37.68467773,-104.96059879999999,2020-05-06 22:20 EDT,08,055
Mineral,Colorado,2,0.0,0,0,0.0%,0,0,37.668862505999996,-106.924090361,2020-05-06 22:20 EDT,08,079
